name,category,school,1) Behjälplig,2) Obehjälplig,3) Oanvänd,subject,block
"Skapa bilder i huvudet",Lyssna,Borås,20,14,18,Franska,Tretton
"Skapa bilder i huvudet",Lyssna,Enköping,8,29,4,Matematik,Sexton
"Skapa bilder i huvudet",Lyssna,Enskede,29,25,21,Tyska,Fem
"Skapa bilder i huvudet",Lyssna,Fruängen,8,20,21,Matematik,Sjutton
"Skapa bilder i huvudet",Lyssna,Gävle,19,1,7,Svenska,Fyrtiofem
"Skapa bilder i huvudet",Lyssna,Helsingborg,15,14,29,Matematik,Trettiotre
"Skapa bilder i huvudet",Lyssna,Jönköping,19,16,3,Tyska,Tjugotvå
"Skapa bilder i huvudet",Lyssna,Katrineholm,30,17,3,Franska,Fyrtiotre
"Skapa bilder i huvudet",Lyssna,Krokslätt,3,6,13,Spanska,Tjugonio
"Skapa bilder i huvudet",Lyssna,Landskrona,16,14,11,Engelska,Trettioett
"Skapa bilder i huvudet",Lyssna,Linköping,26,8,29,Engelska,Tretton
"Skapa bilder i huvudet",Lyssna,Lund,21,3,11,Tyska,Tio
"Skapa bilder i huvudet",Lyssna,Nacka,5,22,8,Spanska,Åtta
"Skapa bilder i huvudet",Lyssna,Norrköping,22,13,20,Spanska,Arton
"Skapa bilder i huvudet",Lyssna,Nyköping,22,24,29,Tyska,Elva
"Skapa bilder i huvudet",Lyssna,Saltsjöbaden,26,4,13,Tyska,Tio
"Skapa bilder i huvudet",Lyssna,Spånga,9,30,28,Svenska,Trettiosex
"Skapa bilder i huvudet",Lyssna,Trelleborg,8,20,26,Spanska,Tjugofyra
"Skapa bilder i huvudet",Lyssna,Tumba,29,14,26,Franska,Trettiosju
"Skapa bilder i huvudet",Lyssna,Tyresö,9,24,2,Svenska,Fyrtiofem
"Skapa bilder i huvudet",Lyssna,Täby,24,2,27,Engelska,Tjugoett
"Skapa bilder i huvudet",Lyssna,Uppsala,28,11,3,Svenska,Trettiosju
"Skapa bilder i huvudet",Lyssna,Uppsala Norra,6,19,20,Tyska,Åtta
"Skapa bilder i huvudet",Lyssna,Varberg,30,20,27,Svenska,Trettioåtta
"Anteckningar",Lära Nytt,Borlänge,3,24,14,Franska,Sex
"Anteckningar",Lära Nytt,Borås,5,27,16,Tyska,Fyra
"Anteckningar",Lära Nytt,Enköping,6,25,22,Svenska,Fyra
"Anteckningar",Lära Nytt,Enskede,13,28,25,Franska,Trettiotre
"Anteckningar",Lära Nytt,Fruängen,17,9,21,Franska,Tjugofem
"Anteckningar",Lära Nytt,Gävle,24,22,29,Engelska,Fyra
"Anteckningar",Lära Nytt,Helsingborg,18,2,15,Franska,Arton
"Anteckningar",Lära Nytt,Jönköping,5,26,23,Engelska,Elva
"Anteckningar",Lära Nytt,Katrineholm,28,4,2,Tyska,Tjugofyra
"Anteckningar",Lära Nytt,Krokslätt,12,19,29,Franska,Fem
"Anteckningar",Lära Nytt,Landskrona,12,13,25,Tyska,Fyrtiotre
"Anteckningar",Lära Nytt,Linköping,7,17,1,Svenska,Fjorton
"Anteckningar",Lära Nytt,Lund,1,23,16,Engelska,Tjugosju
"Anteckningar",Lära Nytt,Nacka,14,16,26,Franska,Fjorton
"Anteckningar",Lära Nytt,Norrköping,12,10,11,Franska,Fjorton
"Anteckningar",Lära Nytt,Nyköping,10,15,1,Franska,Fyrtioett
"Anteckningar",Lära Nytt,Saltsjöbaden,6,8,20,Spanska,Sjutton
"Anteckningar",Lära Nytt,Spånga,22,30,28,Tyska,Sexton
"Anteckningar",Lära Nytt,Trelleborg,3,4,5,Svenska,Tjugotvå
"Anteckningar",Lära Nytt,Tumba,13,25,12,Svenska,Fyrtio
"Anteckningar",Lära Nytt,Tyresö,2,25,13,Matematik,Fyrtio
"Anteckningar",Lära Nytt,Täby,9,27,22,Franska,Tjugosju
"Anteckningar",Lära Nytt,Uppsala,14,15,12,Svenska,Trettiosex
"Anteckningar",Lära Nytt,Uppsala Norra,19,10,25,Matematik,Trettiosex
"Anteckningar",Lära Nytt,Varberg,24,26,18,Matematik,Fyrtiotvå
"Anteckningar 2",Lära Nytt,Borlänge,12,7,21,Spanska,Trettiosju
"Anteckningar 2",Lära Nytt,Borås,14,4,20,Spanska,Fyrtiotvå
"Anteckningar 2",Lära Nytt,Enköping,15,1,20,Engelska,Tolv
"Anteckningar 2",Lära Nytt,Enskede,30,11,18,Franska,Trettiofem
"Anteckningar 2",Lära Nytt,Fruängen,1,30,19,Tyska,Trettioåtta
"Anteckningar 2",Lära Nytt,Gävle,11,7,19,Matematik,Tre
"Anteckningar 2",Lära Nytt,Helsingborg,11,5,17,Tyska,Fyrtiotre
"Anteckningar 2",Lära Nytt,Jönköping,28,19,20,Franska,Sjutton
"Anteckningar 2",Lära Nytt,Katrineholm,15,12,3,Franska,Tjugo
"Anteckningar 2",Lära Nytt,Krokslätt,24,16,2,Svenska,Arton
"Anteckningar 2",Lära Nytt,Landskrona,26,1,30,Spanska,Fyrtiotvå
"Anteckningar 2",Lära Nytt,Linköping,6,3,28,Spanska,Arton
"Anteckningar 2",Lära Nytt,Lund,12,13,5,Engelska,Två
"Anteckningar 2",Lära Nytt,Nacka,30,26,25,Spanska,Tjugofem
"Anteckningar 2",Lära Nytt,Norrköping,19,6,13,Svenska,Fyrtiotre
"Anteckningar 2",Lära Nytt,Nyköping,6,21,15,Spanska,Tio
"Anteckningar 2",Lära Nytt,Saltsjöbaden,17,24,18,Spanska,Tjugotre
"Anteckningar 2",Lära Nytt,Spånga,2,20,5,Franska,Trettiofem
"Anteckningar 2",Lära Nytt,Trelleborg,9,11,21,Matematik,Tolv
"Anteckningar 2",Lära Nytt,Tumba,19,20,2,Matematik,Sjutton
"Anteckningar 2",Lära Nytt,Tyresö,29,13,19,Matematik,Ett
"Anteckningar 2",Lära Nytt,Täby,30,11,23,Engelska,Sexton
"Anteckningar 2",Lära Nytt,Uppsala,21,13,27,Matematik,Femton
"Anteckningar 2",Lära Nytt,Uppsala Norra,10,1,6,Engelska,Tolv
"Anteckningar 2",Lära Nytt,Varberg,7,16,8,Tyska,Fyrtiofyra
"Begreppsträning Lappar",Lära Nytt,Borlänge,14,2,5,Engelska,Fjorton
"Begreppsträning Lappar",Lära Nytt,Borås,1,26,7,Matematik,Trettiosju
"Begreppsträning Lappar",Lära Nytt,Enköping,19,12,9,Franska,Fyrtioett
"Begreppsträning Lappar",Lära Nytt,Enskede,22,9,20,Svenska,Tjugoåtta
"Begreppsträning Lappar",Lära Nytt,Fruängen,27,26,3,Svenska,Åtta
"Begreppsträning Lappar",Lära Nytt,Gävle,18,15,14,Svenska,Sexton
"Begreppsträning Lappar",Lära Nytt,Helsingborg,8,29,24,Engelska,Sex
"Begreppsträning Lappar",Lära Nytt,Jönköping,5,25,16,Engelska,Trettio
"Begreppsträning Lappar",Lära Nytt,Katrineholm,26,15,9,Svenska,Sex
"Begreppsträning Lappar",Lära Nytt,Krokslätt,25,13,18,Engelska,Nitton
"Begreppsträning Lappar",Lära Nytt,Landskrona,27,26,17,Franska,Sex
"Begreppsträning Lappar",Lära Nytt,Linköping,20,7,21,Spanska,Trettioniio
"Begreppsträning Lappar",Lära Nytt,Lund,24,11,26,Matematik,Trettio
"Begreppsträning Lappar",Lära Nytt,Nacka,2,18,4,Matematik,Sexton
"Begreppsträning Lappar",Lära Nytt,Norrköping,30,1,27,Matematik,Trettiotvå
"Begreppsträning Lappar",Lära Nytt,Nyköping,7,22,3,Matematik,Tolv
"Begreppsträning Lappar",Lära Nytt,Saltsjöbaden,5,21,14,Svenska,Fyrtioett
"Begreppsträning Lappar",Lära Nytt,Spånga,22,17,18,Svenska,Trettio
"Begreppsträning Lappar",Lära Nytt,Trelleborg,17,20,9,Svenska,Åtta
"Begreppsträning Lappar",Lära Nytt,Tumba,30,3,26,Tyska,Två
"Begreppsträning Lappar",Lära Nytt,Tyresö,7,4,23,Franska,Fyrtiotvå
"Begreppsträning Lappar",Lära Nytt,Täby,11,19,4,Franska,Två
"Begreppsträning Lappar",Lära Nytt,Uppsala,22,23,25,Engelska,Elva
"Begreppsträning Lappar",Lära Nytt,Uppsala Norra,16,19,27,Tyska,Fyrtiofyra
"Begreppsträning Lappar",Lära Nytt,Varberg,5,24,14,Franska,Sjutton
"Begreppsträning Memory",Lära Nytt,Borlänge,21,4,25,Tyska,Tretton
"Begreppsträning Memory",Lära Nytt,Borås,9,8,1,Engelska,Tio
"Begreppsträning Memory",Lära Nytt,Enköping,8,18,16,Franska,Tolv
"Begreppsträning Memory",Lära Nytt,Enskede,2,23,27,Matematik,Ett
"Begreppsträning Memory",Lära Nytt,Fruängen,12,19,26,Franska,Nio
"Begreppsträning Memory",Lära Nytt,Gävle,26,20,7,Matematik,Fyrtio
"Begreppsträning Memory",Lära Nytt,Helsingborg,4,22,23,Matematik,Tio
"Begreppsträning Memory",Lära Nytt,Jönköping,13,4,17,Svenska,Fyrtiotre
"Begreppsträning Memory",Lära Nytt,Katrineholm,7,21,22,Svenska,Fem
"Begreppsträning Memory",Lära Nytt,Krokslätt,23,4,10,Engelska,Trettioett
"Begreppsträning Memory",Lära Nytt,Landskrona,2,27,21,Engelska,Åtta
"Begreppsträning Memory",Lära Nytt,Linköping,13,1,4,Franska,Tre
"Begreppsträning Memory",Lära Nytt,Lund,8,16,23,Engelska,Tjugosju
"Begreppsträning Memory",Lära Nytt,Nacka,21,12,8,Engelska,Tolv
"Begreppsträning Memory",Lära Nytt,Norrköping,11,29,8,Spanska,Fyrtiofem
"Begreppsträning Memory",Lära Nytt,Nyköping,10,17,28,Svenska,Fjorton
"Begreppsträning Memory",Lära Nytt,Saltsjöbaden,25,14,29,Spanska,Sexton
"Begreppsträning Memory",Lära Nytt,Spånga,4,25,17,Svenska,Sex
"Begreppsträning Memory",Lära Nytt,Trelleborg,23,20,11,Tyska,Trettio
"Begreppsträning Memory",Lära Nytt,Tumba,30,13,6,Svenska,Tjugosex
"Begreppsträning Memory",Lära Nytt,Tyresö,21,10,5,Franska,Tjugofem
"Begreppsträning Memory",Lära Nytt,Täby,25,15,5,Matematik,Sjutton
"Begreppsträning Memory",Lära Nytt,Uppsala,24,4,28,Tyska,Trettio
"Begreppsträning Memory",Lära Nytt,Uppsala Norra,17,7,5,Spanska,Trettiofyra
"Begreppsträning Memory",Lära Nytt,Varberg,23,19,20,Engelska,Trettiosju
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Borlänge,11,19,9,Spanska,Nio
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Borås,17,20,29,Franska,Tjugoåtta
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Enköping,26,20,8,Matematik,Tjugoåtta
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Enskede,20,13,21,Tyska,Tjugofem
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Fruängen,4,2,22,Engelska,Nitton
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Gävle,12,10,24,Matematik,Sjutton
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Helsingborg,11,18,30,Spanska,Sju
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Jönköping,4,24,14,Spanska,Tjugoåtta
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Katrineholm,22,25,15,Matematik,Trettiofyra
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Krokslätt,24,22,17,Matematik,Trettioniio
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Landskrona,16,22,14,Engelska,Tjugotvå
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Linköping,6,15,16,Tyska,Tjugonio
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Lund,20,4,6,Engelska,Tre
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Nacka,26,27,23,Svenska,Arton
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Norrköping,17,24,23,Matematik,Tjugonio
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Nyköping,19,14,16,Tyska,Trettioett
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Saltsjöbaden,2,9,30,Engelska,Fyra
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Spånga,25,12,30,Spanska,Fyra
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Trelleborg,18,29,9,Svenska,Nio
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Tumba,14,13,8,Spanska,Fyrtiofyra
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Tyresö,18,30,10,Engelska,Femton
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Täby,30,20,29,Engelska,Fem
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Uppsala,6,17,12,Spanska,Arton
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Uppsala Norra,12,14,5,Matematik,Tjugosex
"Bli bättre på att förstå ett nytt ämnesinnehåll",Lära Nytt,Varberg,19,5,21,Engelska,Tjugoett
"Inför ett nytt arbetsområde",Lära Nytt,Borlänge,19,2,1,Matematik,Fyrtiofem
"Inför ett nytt arbetsområde",Lära Nytt,Borås,7,11,13,Engelska,Fyrtiofem
"Inför ett nytt arbetsområde",Lära Nytt,Enköping,28,7,9,Tyska,Sjutton
"Inför ett nytt arbetsområde",Lära Nytt,Enskede,15,14,4,Franska,Trettiofyra
"Inför ett nytt arbetsområde",Lära Nytt,Fruängen,19,6,1,Svenska,Trettio
"Inför ett nytt arbetsområde",Lära Nytt,Gävle,3,20,4,Spanska,Fjorton
"Inför ett nytt arbetsområde",Lära Nytt,Helsingborg,25,18,5,Franska,Tjugosju
"Inför ett nytt arbetsområde",Lära Nytt,Jönköping,15,6,18,Spanska,Trettiotvå
"Inför ett nytt arbetsområde",Lära Nytt,Katrineholm,23,20,26,Svenska,Två
"Inför ett nytt arbetsområde",Lära Nytt,Krokslätt,3,29,24,Franska,Femton
"Inför ett nytt arbetsområde",Lära Nytt,Landskrona,1,4,24,Matematik,Trettio
"Inför ett nytt arbetsområde",Lära Nytt,Linköping,1,13,21,Engelska,Tretton
"Inför ett nytt arbetsområde",Lära Nytt,Lund,22,2,14,Matematik,Tjugoåtta
"Inför ett nytt arbetsområde",Lära Nytt,Nacka,26,3,2,Tyska,Fyrtio
"Inför ett nytt arbetsområde",Lära Nytt,Norrköping,4,2,16,Svenska,Tolv
"Inför ett nytt arbetsområde",Lära Nytt,Nyköping,17,29,6,Franska,Sjutton
"Inför ett nytt arbetsområde",Lära Nytt,Saltsjöbaden,24,4,22,Tyska,Tjugotvå
"Inför ett nytt arbetsområde",Lära Nytt,Spånga,4,15,10,Spanska,Tjugofyra
"Inför ett nytt arbetsområde",Lära Nytt,Trelleborg,28,13,5,Matematik,Trettiofyra
"Inför ett nytt arbetsområde",Lära Nytt,Tumba,22,25,28,Matematik,Trettioniio
"Inför ett nytt arbetsområde",Lära Nytt,Tyresö,6,11,7,Tyska,Femton
"Inför ett nytt arbetsområde",Lära Nytt,Täby,28,6,14,Spanska,Trettiosex
"Inför ett nytt arbetsområde",Lära Nytt,Uppsala,18,21,22,Spanska,Fyrtiotre
"Inför ett nytt arbetsområde",Lära Nytt,Uppsala Norra,7,5,25,Spanska,Åtta
"Inför ett nytt arbetsområde",Lära Nytt,Varberg,28,11,13,Franska,Femton
"Summera det du har lärt dig",Lära Nytt,Borlänge,15,6,21,Svenska,Fyrtio
"Summera det du har lärt dig",Lära Nytt,Borås,7,22,12,Spanska,Trettio
"Summera det du har lärt dig",Lära Nytt,Enköping,23,15,27,Tyska,Tretton
"Summera det du har lärt dig",Lära Nytt,Enskede,5,20,16,Svenska,Tretton
"Summera det du har lärt dig",Lära Nytt,Fruängen,2,3,9,Tyska,Sexton
"Summera det du har lärt dig",Lära Nytt,Gävle,24,10,3,Matematik,Två
"Summera det du har lärt dig",Lära Nytt,Helsingborg,1,11,28,Tyska,Ett
"Summera det du har lärt dig",Lära Nytt,Jönköping,5,11,14,Franska,Sju
"Summera det du har lärt dig",Lära Nytt,Katrineholm,29,17,18,Svenska,Tjugotre
"Summera det du har lärt dig",Lära Nytt,Krokslätt,8,7,27,Matematik,Trettiotre
"Summera det du har lärt dig",Lära Nytt,Landskrona,23,1,11,Svenska,Sex
"Summera det du har lärt dig",Lära Nytt,Linköping,21,26,30,Svenska,Tjugotre
"Summera det du har lärt dig",Lära Nytt,Lund,14,24,7,Tyska,Trettio
"Summera det du har lärt dig",Lära Nytt,Nacka,30,26,11,Svenska,Tjugo
"Summera det du har lärt dig",Lära Nytt,Norrköping,2,29,25,Engelska,Tjugofem
"Summera det du har lärt dig",Lära Nytt,Nyköping,2,24,28,Engelska,Tjugo
"Summera det du har lärt dig",Lära Nytt,Saltsjöbaden,12,20,11,Spanska,Två
"Summera det du har lärt dig",Lära Nytt,Spånga,3,11,13,Franska,Två
"Summera det du har lärt dig",Lära Nytt,Trelleborg,14,16,28,Spanska,Trettiofem
"Summera det du har lärt dig",Lära Nytt,Tumba,15,17,11,Spanska,Sju
"Summera det du har lärt dig",Lära Nytt,Tyresö,18,7,23,Franska,Trettioåtta
"Summera det du har lärt dig",Lära Nytt,Täby,20,15,8,Matematik,Två
"Summera det du har lärt dig",Lära Nytt,Uppsala,28,15,16,Franska,Sex
"Summera det du har lärt dig",Lära Nytt,Uppsala Norra,24,13,3,Franska,Fem
"Summera det du har lärt dig",Lära Nytt,Varberg,2,29,12,Svenska,Fem
"Att läsa mellan raderna",Läsa,Borlänge,9,5,17,Engelska,Sju
"Att läsa mellan raderna",Läsa,Borås,6,21,15,Svenska,Fyrtioett
"Att läsa mellan raderna",Läsa,Enköping,30,13,21,Franska,Ett
"Att läsa mellan raderna",Läsa,Enskede,14,10,28,Spanska,Trettiofem
"Att läsa mellan raderna",Läsa,Fruängen,4,17,20,Svenska,Trettiosju
"Att läsa mellan raderna",Läsa,Gävle,2,10,13,Franska,Trettio
"Att läsa mellan raderna",Läsa,Helsingborg,23,7,2,Matematik,Elva
"Att läsa mellan raderna",Läsa,Jönköping,8,3,14,Tyska,Trettiosju
"Att läsa mellan raderna",Läsa,Katrineholm,9,11,30,Engelska,Två
"Att läsa mellan raderna",Läsa,Krokslätt,2,22,10,Tyska,Sjutton
"Att läsa mellan raderna",Läsa,Landskrona,12,17,2,Spanska,Tretton
"Att läsa mellan raderna",Läsa,Linköping,27,14,3,Tyska,Ett
"Att läsa mellan raderna",Läsa,Lund,1,24,14,Franska,Tio
"Att läsa mellan raderna",Läsa,Nacka,5,19,4,Matematik,Åtta
"Att läsa mellan raderna",Läsa,Norrköping,5,15,3,Svenska,Tjugo
"Att läsa mellan raderna",Läsa,Nyköping,23,25,30,Svenska,Tjugotvå
"Att läsa mellan raderna",Läsa,Saltsjöbaden,20,10,15,Matematik,Tjugoett
"Att läsa mellan raderna",Läsa,Spånga,15,3,2,Engelska,Fyrtio
"Att läsa mellan raderna",Läsa,Trelleborg,15,8,23,Spanska,Trettioåtta
"Att läsa mellan raderna",Läsa,Tumba,20,27,8,Spanska,Fyra
"Att läsa mellan raderna",Läsa,Tyresö,10,8,14,Tyska,Nitton
"Att läsa mellan raderna",Läsa,Täby,2,28,8,Svenska,Tjugofem
"Att läsa mellan raderna",Läsa,Uppsala,10,3,22,Tyska,Trettiofyra
"Att läsa mellan raderna",Läsa,Uppsala Norra,4,21,13,Spanska,Fyrtiotre
"Att läsa mellan raderna",Läsa,Varberg,3,11,8,Engelska,Tjugo
"Att sammanfatta-skriftligt",Läsa,Borlänge,14,17,5,Svenska,Fyrtiotre
"Att sammanfatta-skriftligt",Läsa,Borås,10,2,15,Tyska,Fjorton
"Att sammanfatta-skriftligt",Läsa,Enköping,17,3,26,Svenska,Sex
"Att sammanfatta-skriftligt",Läsa,Enskede,25,1,28,Svenska,Två
"Att sammanfatta-skriftligt",Läsa,Fruängen,13,29,25,Tyska,Tjugosex
"Att sammanfatta-skriftligt",Läsa,Gävle,3,15,16,Svenska,Tio
"Att sammanfatta-skriftligt",Läsa,Helsingborg,26,20,8,Spanska,Tjugosju
"Att sammanfatta-skriftligt",Läsa,Jönköping,23,5,7,Svenska,Nitton
"Att sammanfatta-skriftligt",Läsa,Katrineholm,18,6,29,Engelska,Två
"Att sammanfatta-skriftligt",Läsa,Krokslätt,5,7,21,Matematik,Tjugotre
"Att sammanfatta-skriftligt",Läsa,Landskrona,16,14,1,Svenska,Tjugofem
"Att sammanfatta-skriftligt",Läsa,Linköping,5,15,14,Franska,Trettiotvå
"Att sammanfatta-skriftligt",Läsa,Lund,18,2,10,Svenska,Sexton
"Att sammanfatta-skriftligt",Läsa,Nacka,4,29,23,Engelska,Tjugo
"Att sammanfatta-skriftligt",Läsa,Norrköping,24,12,10,Spanska,Tjugosju
"Att sammanfatta-skriftligt",Läsa,Nyköping,22,21,23,Engelska,Trettiosex
"Att sammanfatta-skriftligt",Läsa,Saltsjöbaden,24,1,10,Franska,Fyra
"Att sammanfatta-skriftligt",Läsa,Spånga,18,24,5,Tyska,Ett
"Att sammanfatta-skriftligt",Läsa,Trelleborg,2,6,28,Engelska,Elva
"Att sammanfatta-skriftligt",Läsa,Tumba,27,20,4,Spanska,Arton
"Att sammanfatta-skriftligt",Läsa,Tyresö,5,7,25,Engelska,Tjugosju
"Att sammanfatta-skriftligt",Läsa,Täby,7,26,9,Spanska,Fyrtiofyra
"Att sammanfatta-skriftligt",Läsa,Uppsala,20,3,16,Svenska,Tjugonio
"Att sammanfatta-skriftligt",Läsa,Uppsala Norra,20,24,15,Engelska,Trettiofem
"Att sammanfatta-skriftligt",Läsa,Varberg,14,28,3,Svenska,Sex
"Att sammanfatta genom illustrationer",Läsa,Borlänge,12,28,7,Tyska,Fyrtio
"Att sammanfatta genom illustrationer",Läsa,Borås,12,2,1,Matematik,Tjugosex
"Att sammanfatta genom illustrationer",Läsa,Enköping,15,25,28,Spanska,Tjugosex
"Att sammanfatta genom illustrationer",Läsa,Enskede,9,11,7,Spanska,Åtta
"Att sammanfatta genom illustrationer",Läsa,Fruängen,8,16,24,Franska,Arton
"Att sammanfatta genom illustrationer",Läsa,Gävle,14,2,23,Svenska,Tjugofyra
"Att sammanfatta genom illustrationer",Läsa,Helsingborg,18,27,26,Engelska,Trettiotre
"Att sammanfatta genom illustrationer",Läsa,Jönköping,21,28,23,Franska,Fjorton
"Att sammanfatta genom illustrationer",Läsa,Katrineholm,2,17,6,Spanska,Arton
"Att sammanfatta genom illustrationer",Läsa,Krokslätt,23,28,26,Engelska,Ett
"Att sammanfatta genom illustrationer",Läsa,Landskrona,15,29,24,Franska,Fjorton
"Att sammanfatta genom illustrationer",Läsa,Linköping,11,23,20,Franska,Två
"Att sammanfatta genom illustrationer",Läsa,Lund,7,12,23,Svenska,Nitton
"Att sammanfatta genom illustrationer",Läsa,Nacka,30,1,6,Tyska,Fyrtio
"Att sammanfatta genom illustrationer",Läsa,Norrköping,20,25,30,Svenska,Tretton
"Att sammanfatta genom illustrationer",Läsa,Nyköping,14,16,4,Tyska,Tjugotre
"Att sammanfatta genom illustrationer",Läsa,Saltsjöbaden,12,19,14,Matematik,Tjugosju
"Att sammanfatta genom illustrationer",Läsa,Spånga,2,5,11,Spanska,Tjugosju
"Att sammanfatta genom illustrationer",Läsa,Trelleborg,8,28,27,Tyska,Fjorton
"Att sammanfatta genom illustrationer",Läsa,Tumba,3,1,2,Tyska,Elva
"Att sammanfatta genom illustrationer",Läsa,Tyresö,13,16,17,Matematik,Trettiotvå
"Att sammanfatta genom illustrationer",Läsa,Täby,12,9,17,Engelska,Tjugofem
"Att sammanfatta genom illustrationer",Läsa,Uppsala,25,21,28,Spanska,Åtta
"Att sammanfatta genom illustrationer",Läsa,Uppsala Norra,21,8,12,Tyska,Fyrtiofem
"Att sammanfatta genom illustrationer",Läsa,Varberg,19,11,5,Svenska,Fyrtiofem
"Att sammanfatta muntligt",Läsa,Borlänge,27,12,18,Svenska,Trettiotre
"Att sammanfatta muntligt",Läsa,Borås,10,27,25,Matematik,Fyrtio
"Att sammanfatta muntligt",Läsa,Enköping,1,20,18,Spanska,Elva
"Att sammanfatta muntligt",Läsa,Enskede,12,15,14,Matematik,Tjugotre
"Att sammanfatta muntligt",Läsa,Fruängen,28,16,14,Engelska,Tretton
"Att sammanfatta muntligt",Läsa,Gävle,12,1,15,Tyska,Tjugosju
"Att sammanfatta muntligt",Läsa,Helsingborg,12,21,8,Spanska,Trettiofem
"Att sammanfatta muntligt",Läsa,Jönköping,30,26,10,Tyska,Trettioett
"Att sammanfatta muntligt",Läsa,Katrineholm,27,8,23,Tyska,Tjugonio
"Att sammanfatta muntligt",Läsa,Krokslätt,10,2,30,Engelska,Femton
"Att sammanfatta muntligt",Läsa,Landskrona,19,23,8,Franska,Trettioett
"Att sammanfatta muntligt",Läsa,Linköping,28,25,5,Franska,Fyrtiofem
"Att sammanfatta muntligt",Läsa,Lund,11,16,2,Franska,Tjugosju
"Att sammanfatta muntligt",Läsa,Nacka,14,27,19,Tyska,Fyrtiotre
"Att sammanfatta muntligt",Läsa,Norrköping,28,25,23,Tyska,Tjugofem
"Att sammanfatta muntligt",Läsa,Nyköping,21,18,6,Matematik,Fyrtiofem
"Att sammanfatta muntligt",Läsa,Saltsjöbaden,19,26,14,Spanska,Fem
"Att sammanfatta muntligt",Läsa,Spånga,27,11,5,Franska,Två
"Att sammanfatta muntligt",Läsa,Trelleborg,25,21,7,Spanska,Sjutton
"Att sammanfatta muntligt",Läsa,Tumba,18,14,4,Engelska,Fyrtiofyra
"Att sammanfatta muntligt",Läsa,Tyresö,6,8,25,Svenska,Elva
"Att sammanfatta muntligt",Läsa,Täby,4,11,1,Tyska,Arton
"Att sammanfatta muntligt",Läsa,Uppsala,10,29,24,Spanska,Fyrtiotvå
"Att sammanfatta muntligt",Läsa,Uppsala Norra,6,21,25,Matematik,Fyrtioett
"Att sammanfatta muntligt",Läsa,Varberg,16,4,1,Matematik,Tre
"Klocka din läsning",Läsa,Borlänge,6,14,18,Spanska,Tjugofem
"Klocka din läsning",Läsa,Borås,6,20,4,Spanska,Elva
"Klocka din läsning",Läsa,Enköping,5,27,7,Spanska,Arton
"Klocka din läsning",Läsa,Enskede,23,10,16,Spanska,Tre
"Klocka din läsning",Läsa,Fruängen,23,28,21,Tyska,Sexton
"Klocka din läsning",Läsa,Gävle,11,30,18,Matematik,Trettiosex
"Klocka din läsning",Läsa,Helsingborg,30,12,9,Franska,Nio
"Klocka din läsning",Läsa,Jönköping,8,24,11,Svenska,Arton
"Klocka din läsning",Läsa,Katrineholm,4,10,9,Engelska,Nitton
"Klocka din läsning",Läsa,Krokslätt,10,20,19,Spanska,Fem
"Klocka din läsning",Läsa,Landskrona,17,3,19,Svenska,Trettiotvå
"Klocka din läsning",Läsa,Linköping,9,22,26,Franska,Tjugosju
"Klocka din läsning",Läsa,Lund,18,14,21,Svenska,Sjutton
"Klocka din läsning",Läsa,Nacka,25,2,16,Spanska,Trettiosju
"Klocka din läsning",Läsa,Norrköping,16,2,20,Spanska,Trettiosex
"Klocka din läsning",Läsa,Nyköping,11,1,24,Engelska,Fyra
"Klocka din läsning",Läsa,Saltsjöbaden,29,27,6,Spanska,Tretton
"Klocka din läsning",Läsa,Spånga,8,19,27,Matematik,Tjugoåtta
"Klocka din läsning",Läsa,Trelleborg,18,3,11,Spanska,Fyrtioett
"Klocka din läsning",Läsa,Tumba,11,24,21,Svenska,Två
"Klocka din läsning",Läsa,Tyresö,20,28,1,Franska,Trettiofem
